#用二维码付款被身后人盗刷#,,,,
username,comment,interact,date,likes
MEETYU_,以前看到一个用手机下载一个类似POS机那种的商家扫码APP（不是像视频里这么蠢的哈，用微信直接扫），然后昨天我妈买东西的时候二维码就亮在那里，还说了她二维码提前弄出来的话贴在肚子上不要给别人看见了，结果今天就看到这个了,null,5-27 10:04,1
YoungMonki,@yyym萌 切记！！！！！！,null,5-27 10:04,
大王不上长安朝,@zl想当然,共1条回复,5-27 10:04,
nottofeelatease_,实名制抢劫,null,5-27 10:03,
赚大钱养小瑶瑶,@後來成為了最好的我們_Shy 要多小心,共1条回复,5-27 10:03,
沧州头条,#用二维码付款被身后人盗刷#一是在付款前再打开二维码，二是关闭免密支付，总之小心小心再小心！,null,5-27 10:03,
super_luck茹,这是不是提醒支付宝或者微信，对方扫码时应当经过本人的指纹识别或者输入密码，而不是可以直接扫走,null,5-27 10:03,
秦皇岛头条,#用二维码付款被身后人盗刷#一是在付款前再打开二维码，二是关闭免密支付，总之小心小心再小心！,null,5-27 10:03,
ALEXJ米克,这么看来 貌似apple pay更安全呢,null,5-27 10:03,
kanor_,@-奈斯巴蒂-,null,5-27 10:02,
华朵儿Der,@KingdonYim 老公看看,null,5-27 10:02,
中辣大碗宽面,你他娘的是个人才啊，我怎么没想到,null,5-27 10:02,
等一下我还有事,新时代扒手,null,5-27 10:02,
你还挺能闹的_,@还不是你惯得_,null,5-27 10:02,
亦寻c,@咕噜肉妹纸 还是要买防盗膜,null,5-27 10:02,
你什么口味,@射手座燚燚,null,5-27 10:02,
乔雅Hiong,@yyx的小海洋 注意嗷,共1条回复,5-27 10:02,
分分钟需要你你,@關國榮ken,共1条回复,5-27 10:02,
xwj文兄,这时候3D touch的好处就出来了,null,5-27 10:01,1
这个确实没有,@Dilem-ma,null,5-27 10:01,
周露Eris,@BrownieKilla,null,5-27 10:01,
张艿艿,@丁耶耶耶耶,null,5-27 10:01,
哥俩的日常,#用二维码付款被身后人盗刷#宋小宝：兄弟长点心吧,null,5-27 10:01,
FlorecitaXu,@梁奋斗55754,null,5-27 10:01,
Wxt丶丶丶,牛逼,null,5-27 10:01,
因缘际会耶,希望最高法出个条文，这算新时代下得抢劫。。。明抢啊这是,null,5-27 10:01,
羽田裕美我女神,铁憨憨,null,5-27 10:01,
阒亦寥,@桑尤沃若,null,5-27 10:01,
三短一长选最长哟,可怕，还有这种操作打开付款码的时候要小心啊～,null,5-27 10:01,
-木子Fang,@Niko林浩强,null,5-27 10:01,
梁老六呢,有点危险，最好设置密码,null,5-27 10:00,
傻瓜儿童欢乐多,防偷窥钢化膜的重要性……,null,5-27 10:00,2
Lii-cc,@把我侄女嫁给易烊千玺,null,5-27 10:00,
Achilles-Heell,@JonYoki,null,5-27 10:00,
是沛沛啊_,转发微博,null,5-27 10:00,
小杨同志小粉丝一枚,天哪，聪明才智不用在正道上,null,5-27 10:00,
冲鸭地球人,之前315就说了，需要引起人们关注，因为坏人也会效仿,null,5-27 09:59,1
想当警犬的柯基,@夏日的清风Leslie 这也可以注意一下,共1条回复,5-27 09:59,
圆圆圆圆哎呦喂,卧槽！//@港味美衣:前几天才看到警察提示别在收付款的时候提前点开二维码，这就出消息了，现在真的是要随时保持警惕才行,null,5-27 09:59,
蜡笔不小新Cool,这都什么超市，不是可以用机器扫付款码吗？,null,5-27 09:59,
没想好叫什么_,现金真好,null,5-27 09:59,
彬蒂,转发微博,null,5-27 09:59,
洛萱lucky,@一coin一,null,5-27 09:59,
芝麻丶酱酱酱酱酱,@北柚喵 @孟春一,null,5-27 09:59,
小鱼儿的小秘密,@汶城小学第一adc @汶城小学第一adc,null,5-27 09:58,
该用户已失效9,@吃土少女小陆陆,null,5-27 09:58,
谁关注这个号谁SB,还好被抓了,null,5-27 09:58,
不许吃我的小鱼干,@我的鱼干让你吃,null,5-27 09:58,
上辈子是特工,前段时间是公众号上看到提醒说付款二维码 这还真有人干啊 现在啥社会了 监控拍的多清楚啊,null,5-27 09:58,
我在大西北等你,这种畸形心态的人，真的太多了，好吃懒惰走歪路，盗取别人的劳动成果，真的是丢人丢到家了,null,5-27 09:58,
浩宇的苍穹,看似小聪明，其实是傻缺。你这边一盗刷，那边马上有提示，收银员懵逼一调取监控，跑得了吗？而且从盗刷人的信息也可以差的到，真是想钱想疯了呵呵,null,5-27 09:58,1
雷姆酱的mini,@晓映呐,null,5-27 09:57,
小帆欧尼,手机挺好使啊,null,5-27 09:57,
小静nic,强烈建议有码支付！太不安全了,null,5-27 09:57,
小小姑娘不想起床,@黄小爷本爷 还好没有钱,null,5-27 09:56,
顾筱白,@骑着猪狂_飙,null,5-27 09:56,
柳柳柳柳安琦,@你们都好酷啊,null,5-27 09:56,
一团涵桑,@Herbstgeru,共1条回复,5-27 09:56,
沒曲線的醜八怪,不是有隐藏一半数字的吗 还是刚刚出来的？,null,5-27 09:56,
阿森女朋友,@就叫阿森好了 以后二维码付款一定要小心,共1条回复,5-27 09:55,
是阿希呦,@Paranoid-Zhha,共3条回复,5-27 09:54,
陈冠希老婆qnq,@wyy奋斗需目标,共1条回复,5-27 09:54,1
鹿兜女王,你咋这么机智呢！还不是要被警察叔叔抓走,null,5-27 09:54,1
温小暖暖zzz,所以，这个时候应该考虑一下要不要买防偷窥钢化膜了。,null,5-27 09:54,
云朵上的那一颗小小尘埃,@老婆让我起个搞笑的名字 哥哥付款要小心哟,null,5-27 09:54,
哼唧唧想睡觉呀,@哼哼唧想睡觉呀,共4条回复,5-27 09:54,
拂过清风一阵,我一般提前打开，排队扫码之前锁屏。,null,5-27 09:54,
Mind_Control,真的是各种人都有,null,5-27 09:54,
非洲小白脸553,@ningky1282,null,5-27 09:54,
SMMX-,@宋梦轩-美,null,5-27 09:53,
Miu小窝Zun大锅,@尊肌掰,null,5-27 09:53,
我有个青涩的女朋友,骚操作@我有个青涩的男朋友,null,5-27 09:53,
Erica_xuanw,@woaiwangxuan,null,5-27 09:53,
Pisces_Winnie,防不胜防啊！,null,5-27 09:52,1
安馨3021变美研究所,真的很危险,null,5-27 09:52,
Tao月半要做乖乖女,还是建议付款码改成实时的,共1条回复,5-27 09:52,1
xuan儿_L_,这种不需要输密码的确不安全,null,5-27 09:51,
啊哦咦唔X鱼,所以我从来都是收银员扫完商品的时候再打开,null,5-27 09:51,
贾如足够思念,@博波啵菠,null,5-27 09:51,
毛馨悦的微博,微信出来看看@腾讯微信团队,null,5-27 09:51,
Pauline-1,@朗朗-super,null,5-27 09:51,
废材·咸鱼学长,@木朱木朱,null,5-27 09:50,
民间特级职业蜜桃派杀手,我一直担心的事情居然真的有@背手-,null,5-27 09:50,
-何安,@王梓Mahmoud 我的担心有理有据,null,5-27 09:50,
苗条耶-,@zzzzerc 小心点,null,5-27 09:50,
伯奇鸟儿,厉害了(ง •̀_•́)ง,null,5-27 09:50,
张发宗·,@TopGirl_,null,5-27 09:50,
就是Gerdeg,骗子真是无所不用其极…,null,5-27 09:50,
莫韶场,@学英语的王英语O_o,null,5-27 09:50,
Tom喻,微信里有收付款记录的，跑不了,null,5-27 09:50,
嘉应吃货吖嘟,我每次买单都是一定要排到我的时候我才会打开二维码，然后买完单就赶紧关掉二维码，就是怕被别人刷到,null,5-27 09:49,
羽馨-Gina,还是得留个心眼,null,5-27 09:49,
3260苦涩,他要是扫我就好了。微信不超过100元,null,5-27 09:49,
超臭屁的YyyYYyY,@二次元的XxxXXxX 还有这种操作 太可怕了,null,5-27 09:49,
九分呵呵,@杀死一杯冰美式,null,5-27 09:49,1
Zoravivi,每次打开二维码我就贴在胸前,null,5-27 09:49,
多唻大脸猫,@dalianhuiyi,共1条回复,5-27 09:49,
-陈与非,@许中达,null,5-27 09:49,
耀耀耀耀威,@都是温柔生的简,null,5-27 09:49,
Peter马0321,@MemberOfDumbledoreArmy,null,5-27 09:49,
秦岭生态农庄,@A似海双眸 注意,null,5-27 09:49,
陈老师傅-,@牟亚妮Yani,null,5-27 09:48,
洪乃羽,@只是一只尔,null,5-27 09:48,
Floradei,@黄庆黄,null,5-27 09:48,
赚钱养芒果,@新鲜大椰子,null,5-27 09:48,
原来一切都是表象,@XBshero @Tepid丶丶,null,5-27 09:48,
em不要陪一个男孩长大,@咔咔咔哦咔咔咔 注意！,null,5-27 09:48,
晴天哟灬,讲真，应该弄一个设置，可以自定义金额，比如我设置为两百，超过这个金额，别人扫我的付款码就需要我输入密码。这样会安全一些,null,5-27 09:47,
静那个顾啊,我从来都是到跟前点 如果店家动作慢手机都贴在身上等 果然有这样的事情,null,5-27 09:47,
工藤新柒,@李老穷,null,5-27 09:47,
僵尸无情的入侵了你的房子,@Better-zm,null,5-27 09:47,
荔枝白糖,这个以后真要小心点，太可怕了！,null,5-27 09:47,
阿阿阿阿剃,@AAIceMan 小偷真是防不胜防,null,5-27 09:47,
猫大叔__,操作不错，可惜。螳螂捕蝉，黄雀在后。,null,5-27 09:47,
_兔子要吃西瓜_,@话不多的2哥,null,5-27 09:47,
urnotsusut,不是应该给受害人打码么？,null,5-27 09:47,
顏面神經太發達,@刘士豪-,null,5-27 09:46,
不冝,收款实名制是开玩笑的么，以为自己能跑？,null,5-27 09:46,
中枪的麋鹿,@黄晨伟ll,共2条回复,5-27 09:46,
小菜小名小馒头,@竹排客,null,5-27 09:46,
含笑半步颠喝末末茶,@无FUCK说的国度,null,5-27 09:46,
闹啥子嘛闹咋,手机一定要拿好了,null,5-27 09:46,
RL-K,@木登子酱Orange,共2条回复,5-27 09:46,
在每个清晨醒来,@臻臻臻真,null,5-27 09:46,
l小i小t雪t花le,小偷改行了,null,5-27 09:46,
我是一只大大大猪头,蠢,null,5-27 09:46,
爱做梦的小起,。。我没那么多钱,null,5-27 09:46,
EinsteinMatrix,这智商也是没谁了，实名制盗窃,null,5-27 09:46,
一个超大的zyt,@徐伟伟伟,null,5-27 09:46,
庄丽萍27752,@楠柚丶,null,5-27 09:45,
Vbnem,@空篮没上进,共1条回复,5-27 09:45,
想要瘦到45kg的大大仙女,@好像不太懂,null,5-27 09:45,
小太阳的太阳,@雎鸠5440 你担心的事情,共1条回复,5-27 09:45,
guowang梦li见,现在的小偷都是技术流啊 小偷的行业也升级换代了,null,5-27 09:45,
WingKChan,警惕点吧,null,5-27 09:44,
kl01lk,@WhatsfuckingFunny,共1条回复,5-27 09:44,
沈宸节,我每次都是到付钱了再打开的微信支付或者支付宝。看到说节省时间的我也是笑笑了，打开个二维码能要多少时间,null,5-27 09:44,
略略略略略略田各,长的挺人样的怎么干这种🐶事,null,5-27 09:44,
土豆龙hohoh,@番茄婕,null,5-27 09:44,
求锦鲤附身的中年少女,这算偷还是算抢,null,5-27 09:44,
Realtra,一查监控就查到了，还是不要有任何侥幸心理,null,5-27 09:44,
楠什么-,@shiney007,null,5-27 09:44,
SBCX1,微信很讨厌 默认开通免密支付 不管额度多少 人也有权利选择需要密码支付,null,5-27 09:43,
甜品坊S,是不是傻？？都9102年了还抓不到你？？,null,5-27 09:43,
瞎白呼啥呢,@两眼一睁开始竞争200811,null,5-27 09:43,
愿你的长夏永不凋零,受害者不打码 给犯人打个码,null,5-27 09:43,
米开朗琪罗ai,@喜欢ni喜欢wo @吹风机的猪哈哈哈 @超级美少女是我呀 这操作太六,null,5-27 09:42,
iOS限免应用,哈哈哈,null,5-27 09:42,
可爱拒绝反驳,@谁把空调开这么低,null,5-27 09:42,
菲愛摸瓜頭,@奇葩小花爱豆花,null,5-27 09:42,
白晓杨Miko,@fifth__wheel,null,5-27 09:42,
你的婷婷突然假精,@ybb噢 小心哦,null,5-27 09:42,
叶九毛,@v-v-q 好危险啊,共1条回复,5-27 09:42,
西西等瓜瓜,@汐汐的远锅锅,null,5-27 09:42,
LNTS一生忠橙XHC小橙子,我拿着手机支付时也想不会有人扫我的码吧，果然真有这号人，人啊还是不能太善良,null,5-27 09:42,
有倪就知足,我打开二维码后都是把手机背过去的……,null,5-27 09:42,
Violett善上乔客,腐败,null,5-27 09:41,
我好像瘦了一斤,@少侠来自祖国正北方,null,5-27 09:41,
Simons_Sun,付款不是要输入密码么，怎么盗刷,null,5-27 09:41,
饼饼家的小羊羊,@最努力的崽,共1条回复,5-27 09:41,
饭猪猪xy,@Ll_彬彬,null,5-27 09:41,
CathyCheng33,这没脑子的盗窃，四不四傻,null,5-27 09:41,
January5th-,@發菜啊發菜,null,5-27 09:40,
轻天助mvp,@滚滚Zz,null,5-27 09:40,
意天周,@老实敦厚的花花 太秀了,null,5-27 09:40,
人累了就会不做表情,这个贼已开通自动自首？,null,5-27 09:40,
黄谭雅6812,手机和手机扫码付款时候不是得输入密码吗？,null,5-27 09:40,
人字拖欧巴,付款的心也大，还没轮到自己支付就先把二维码显示出来……,null,5-27 09:40,
呆鹅Oliver,@林迷糊迷糊,null,5-27 09:40,
Violett善上乔客,真想打死他,null,5-27 09:40,
Violett善上乔客,年轻人啊年轻人三观不正，脑子是用来干嘛的,null,5-27 09:39,
l苏一l,@iam咖喱先生 小心点,null,5-27 09:39,
永年城中事,其实某平台早已拍成段子让大家警惕，不料却被坏人看到后萌生盗刷念头。,null,5-27 09:39,
别动我头发怕秃,@Cocharlie 付款后不都有个支付凭证，而且上面还显示转给谁了。这一下子不就查到了,null,5-27 09:39,
一小只大白兔,为什么给他打码？,null,5-27 09:39,
阿联酋迪拜的乞丐,论余额的重要性。,null,5-27 09:39,
Violett善上乔客,年轻人啊年轻人三观不正，,null,5-27 09:39,
你的璐宝宝,@风景有七种颜色,null,5-27 09:39,
Char10tte丶,@A-KeNny丶,null,5-27 09:39,
過了這村那就找下一間,@天蓝蓝铭靓靓 哇,null,5-27 09:39,
壹曲琴肆,@李少的斌斌 你看,null,5-27 09:39,
已成胖子,@瘦鹿小姐,null,5-27 09:38,
愿望03908,还是用现金安全点，,null,5-27 09:38,2
白蛉wuwuwu,每次提前打开二维码我都会挡一下屏幕。。提前打开扫一扫就会先用手指挡住镜头,null,5-27 09:38,
阿怪是我了,@过往的人只看到烟,共1条回复,5-27 09:38,
日出看星星,@yy哥哥太可爱了怎么办 @-cyan看不到我 哇 小小心心,null,5-27 09:37,
石萌萌同学-,@M_MMMMIA 注意哦,null,5-27 09:37,
拿拿罗罗,动态二维码怎么盗刷的呢？手机扫码出来就一串数字,null,5-27 09:37,
芋圆小丸子三分糖,@Frederick-Ryan,共2条回复,5-27 09:37,
S姓小仙女的幸福生活Bling,你需要一个防窥钢化膜,null,5-27 09:37,
堡垒说的对啊,@辣凑凑,null,5-27 09:37,
旺旺马上来,这种坏蛋,null,5-27 09:37,1
Poppies疏,这就是抢劫啊，就跟提前拿出现金被抢一个性质啊,null,5-27 09:37,1
耳朵汀汀,@噔噔噔噔滴,null,5-27 09:37,1
-籽柠茶香脆甜可口美味营养丰富,@派派舒,共1条回复,5-27 09:37,
-籽柠茶香脆甜可口美味营养丰富,@是Ms张 小心噢,共1条回复,5-27 09:37,
今天水逆,哇，太恐怖了吧,null,5-27 09:37,
SBCX1,微信我没开通过免密支付 莫名其妙就不用密码了,null,5-27 09:36,
魏七七_Summer,想起快手一个段子来了，就讲这个,null,5-27 09:36,
汝不至,我一般提前点开然后扣住。。或者马上锁屏。。。因为之前好奇个人是不是也可以扫走任意金额，用其他手机试了一下果然是，所以就多了个心眼,null,5-27 09:36,
秀儿单涼,回复@virtualsense:那是别人付给你，又不是你付给别人,null,5-27 09:36,
罗娜Rona,可以设置成刷一次失效的,null,5-27 09:36,
钻石妃玫瑰,@冫马讠某成,null,5-27 09:36,
咳嗑氪磕科恩,@icy自娱自乐身心灵,null,5-27 09:36,
小九August,干嘛给他打🐎？,null,5-27 09:36,
小影夕,试了下扫付款码，会告诉我该码仅限向商家支付之类，没法从对方账户获得钱么。,null,5-27 09:36,
是最后的大魔王_,@慧宝的狗子,null,5-27 09:36,
李卓夫1009,这种人真是没有读过书，不知道有监控，也不知道微信实名制,null,5-27 09:36,
海滩上的·克蕾儿,@小短腿儿哼哼,null,5-27 09:36,
茹大胖er,@过气魔术师,null,5-27 09:36,
IKNATAS,@Wayne-vvvvvv,null,5-27 09:35,
名字太长不好取我的名字就更长,所以我扫你 让我说几次 你别扫我行不行,null,5-27 09:35,
婉莹可真是个小猪呢,@嘉嘉的头可真大呢,共1条回复,5-27 09:35,
嗨木之本,@_旧旧人_ 卧槽,null,5-27 09:35,
我可能是个假粉噢,@叶白夜黑,共2条回复,5-27 09:35,
请填写铌称,具体怎么盗刷还不清楚！我没输入密码的情况下，他怎么偷走我钱呢？？？？。？？这里面确实没搞懂,null,5-27 09:35,
颠啊颠的原小原,@青岛野生吃货,null,5-27 09:35,
偶xi达达噻,@Bingyi1210 你看看。让你妈也注意。不过应该很少遇见,共1条回复,5-27 09:35,
wring123_lyly,@guxue002 @双生姊妹 @curiosityfly__莫涵 同志们，一定要提高警惕啊！！太可怕了,null,5-27 09:35,
